site,tested_url,ref_url,tested_date,country,data collection,comment
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171019T055556Z-AE-AS15802-web_connectivity-20171019T055557Z_AS15802_xPRTsppho8b5aJkM5RMXJl4ietuHCqPU0rwAVbCiOOCaFsjUro-0.2.0-probe.json,2017-10-19,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171115T082957Z_AS15802_xSKAdKyEZk87YQwVTu1xEyqbo1VR8UffpbjV1bMY1h56XqZXMK-0.2.0-probe.json,2017-11-15,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171016T034623Z-AE-AS15802-web_connectivity-20171016T034624Z_AS15802_vmERBbmopDPaTFHVygvYuJdl71MS55NvieelBSuMkxigx9BBIP-0.2.0-probe.json,2017-10-16,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171023T060024Z-AE-AS15802-web_connectivity-20171023T060025Z_AS15802_QV2rajKKUBiw5yfeG6CRZoaPoHtAuCG6O70kQ1v8Clg5dbpWVq-0.2.0-probe.json,2017-10-23,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171012T051430Z-AE-AS15802-web_connectivity-20171012T051431Z_AS15802_vsQfBI3XqhudJfjZ4WXAdBmOga8mozEzEjjf2YNfxauplpzJ66-0.2.0-probe.json,2017-10-12,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171015T114548Z-AE-AS15802-web_connectivity-20171015T114550Z_AS15802_WRcbMferqtNR4sPY1QSVXHILvFjnz3t8xjA7idWr8M0o3545pL-0.2.0-probe.json,2017-10-15,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171017T054143Z-AE-AS15802-web_connectivity-20171017T054144Z_AS15802_8DzoPqgelJK7g0T82aV1BVyChloNiglxgx9UcLo6lbhLXtCVcY-0.2.0-probe.json,2017-10-17,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171024T031425Z-AE-AS15802-web_connectivity-20171024T031427Z_AS15802_ddWwhOUKXNP4JSRZntwFmezKyb2sxBVNMV0oz0FsWjHB36t46Q-0.2.0-probe.json,2017-10-24,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171021T144829Z-AE-AS15802-web_connectivity-20171021T144831Z_AS15802_pEPOv8KHd61owHzhcTHFcBskDJLD0hiQVzWHdDNq5IITz5IUsi-0.2.0-probe.json,2017-10-21,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171014T144656Z-AE-AS15802-web_connectivity-20171014T144658Z_AS15802_0dNUQzuNwAkkfeLQzljYCMERYzbazu1f54O0CriBbb5mMCfvOz-0.2.0-probe.json,2017-10-14,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171106T091308Z-AE-AS15802-web_connectivity-20171106T091309Z_AS15802_eWpgXfeLf2KYVuTEnEmdkpAb8tAwxvAQra606EWsQgId86SfR0-0.2.0-probe.json,2017-11-06,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171020T035448Z-AE-AS15802-web_connectivity-20171020T035448Z_AS15802_kGE9xcBYd0SCucdHTCsBwoViYm1HuUigplPRlo1pgFW5VftF0I-0.2.0-probe.json,2017-10-20,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171116T103309Z_AS15802_rg1SIvW18duAqVhVU0xVpcdsv5bRi3ohSnzBt9kvIo1ss3n5pn-0.2.0-probe.json,2017-11-15,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171102T082259Z-AE-AS15802-web_connectivity-20171102T082300Z_AS15802_udAnUEKq1nqJKE8WfNGMZQsTFv02JglzldqyuQ2t6o4vEGfvAC-0.2.0-probe.json,2017-11-02,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171025T113008Z-AE-AS15802-web_connectivity-20171025T113009Z_AS15802_MKVoD2dm4Uz0WKlVh7rpXaVtMQamH02U235KdC2NKkdLYBzM4x-0.2.0-probe.json,2017-10-25,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171022T054102Z-AE-AS15802-web_connectivity-20171022T054101Z_AS15802_n6VPgCZSYDBvKXK3YFVtNKenOTHIEbueXikIYXnMjzo5WFKgNC-0.2.0-probe.json,2017-10-22,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171022T143847Z-AE-AS15802-web_connectivity-20171022T143849Z_AS15802_S6yDv9uzT9MhX12peC3s5cRrPAbSQyFNis3u8A91ANd86J8Aw0-0.2.0-probe.json,2017-10-22,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171011T105926Z-AE-AS15802-web_connectivity-20171011T105927Z_AS15802_RWfVwTdt3z75RQ1kDIawPaRlnl6DGhi9p6d4DmIBq4c8Y4471W-0.2.0-probe.json,2017-10-11,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171018T035756Z-AE-AS15802-web_connectivity-20171018T035756Z_AS15802_9BN6TPOXmWsHXaZ4vbprgu6wiIfWi41SZVkEZYc70ZkJ7UiEY0-0.2.0-probe.json,2017-10-18,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171105T032730Z-AE-AS15802-web_connectivity-20171105T032733Z_AS15802_HaY0S8nTvD8xcK50zBOzcdDFCLiqhjVRFAFhPnUowVNv582Tp6-0.2.0-probe.json,2017-11-05,AE,Planet NS,
hrc.org,http://www.hrc.org,https://api.ooni.io/files/download/20171113T163817Z-AE-AS15802-web_connectivity-20171113T163818Z_AS15802_R5mQ4pe7KrWjWkGUtkY7sqED588BK2Yadia6qeyBs1GiWOm6xj-0.2.0-probe.json,2017-11-13,AE,Planet NS,
hrc.org,http://www.hrc.org/,https://api.ooni.io/files/download/20171117T200507Z-AE-AS15802-web_connectivity-20171117T200511Z_AS15802_npElzucP1Zo1hFMA32vjlFU4XhvX5qgXmubxoESsgmpB4MA72q-0.2.0-probe.json,2017-11-17,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171015T114548Z-AE-AS15802-web_connectivity-20171015T114550Z_AS15802_WRcbMferqtNR4sPY1QSVXHILvFjnz3t8xjA7idWr8M0o3545pL-0.2.0-probe.json,2017-10-15,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171011T105926Z-AE-AS15802-web_connectivity-20171011T105927Z_AS15802_RWfVwTdt3z75RQ1kDIawPaRlnl6DGhi9p6d4DmIBq4c8Y4471W-0.2.0-probe.json,2017-10-11,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171113T163817Z-AE-AS15802-web_connectivity-20171113T163818Z_AS15802_R5mQ4pe7KrWjWkGUtkY7sqED588BK2Yadia6qeyBs1GiWOm6xj-0.2.0-probe.json,2017-11-13,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171022T054102Z-AE-AS15802-web_connectivity-20171022T054101Z_AS15802_n6VPgCZSYDBvKXK3YFVtNKenOTHIEbueXikIYXnMjzo5WFKgNC-0.2.0-probe.json,2017-10-22,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171014T144656Z-AE-AS15802-web_connectivity-20171014T144658Z_AS15802_0dNUQzuNwAkkfeLQzljYCMERYzbazu1f54O0CriBbb5mMCfvOz-0.2.0-probe.json,2017-10-14,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171020T035448Z-AE-AS15802-web_connectivity-20171020T035448Z_AS15802_kGE9xcBYd0SCucdHTCsBwoViYm1HuUigplPRlo1pgFW5VftF0I-0.2.0-probe.json,2017-10-20,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171019T055556Z-AE-AS15802-web_connectivity-20171019T055557Z_AS15802_xPRTsppho8b5aJkM5RMXJl4ietuHCqPU0rwAVbCiOOCaFsjUro-0.2.0-probe.json,2017-10-19,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171116T103309Z_AS15802_rg1SIvW18duAqVhVU0xVpcdsv5bRi3ohSnzBt9kvIo1ss3n5pn-0.2.0-probe.json,2017-11-15,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171018T035756Z-AE-AS15802-web_connectivity-20171018T035756Z_AS15802_9BN6TPOXmWsHXaZ4vbprgu6wiIfWi41SZVkEZYc70ZkJ7UiEY0-0.2.0-probe.json,2017-10-18,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171106T091308Z-AE-AS15802-web_connectivity-20171106T091309Z_AS15802_eWpgXfeLf2KYVuTEnEmdkpAb8tAwxvAQra606EWsQgId86SfR0-0.2.0-probe.json,2017-11-06,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171021T144829Z-AE-AS15802-web_connectivity-20171021T144831Z_AS15802_pEPOv8KHd61owHzhcTHFcBskDJLD0hiQVzWHdDNq5IITz5IUsi-0.2.0-probe.json,2017-10-21,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171022T143847Z-AE-AS15802-web_connectivity-20171022T143849Z_AS15802_S6yDv9uzT9MhX12peC3s5cRrPAbSQyFNis3u8A91ANd86J8Aw0-0.2.0-probe.json,2017-10-22,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171030T044244Z-AE-AS15802-web_connectivity-20171030T044245Z_AS15802_UbHHX0aQttUt5BX7iVBGKpXpiPbwm0CMyUDVNAUPK7M0Zdmoie-0.2.0-probe.json,2017-10-30,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171023T060024Z-AE-AS15802-web_connectivity-20171023T060025Z_AS15802_QV2rajKKUBiw5yfeG6CRZoaPoHtAuCG6O70kQ1v8Clg5dbpWVq-0.2.0-probe.json,2017-10-23,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171016T034623Z-AE-AS15802-web_connectivity-20171016T034624Z_AS15802_vmERBbmopDPaTFHVygvYuJdl71MS55NvieelBSuMkxigx9BBIP-0.2.0-probe.json,2017-10-16,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171115T082956Z-AE-AS15802-web_connectivity-20171115T082957Z_AS15802_xSKAdKyEZk87YQwVTu1xEyqbo1VR8UffpbjV1bMY1h56XqZXMK-0.2.0-probe.json,2017-11-15,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171017T054143Z-AE-AS15802-web_connectivity-20171017T054144Z_AS15802_8DzoPqgelJK7g0T82aV1BVyChloNiglxgx9UcLo6lbhLXtCVcY-0.2.0-probe.json,2017-10-17,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171105T032730Z-AE-AS15802-web_connectivity-20171105T032733Z_AS15802_HaY0S8nTvD8xcK50zBOzcdDFCLiqhjVRFAFhPnUowVNv582Tp6-0.2.0-probe.json,2017-11-05,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171102T082259Z-AE-AS15802-web_connectivity-20171102T082300Z_AS15802_udAnUEKq1nqJKE8WfNGMZQsTFv02JglzldqyuQ2t6o4vEGfvAC-0.2.0-probe.json,2017-11-02,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20170218T142114Z-AE-AS15802-web_connectivity-20170218T142118Z_AS15802_nI8qL12NbNfp70QD7JfQRa2pi62TomhXCokGVj5lEcECTo7TSE-0.2.0-probe.json,2017-02-18,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171024T031425Z-AE-AS15802-web_connectivity-20171024T031427Z_AS15802_ddWwhOUKXNP4JSRZntwFmezKyb2sxBVNMV0oz0FsWjHB36t46Q-0.2.0-probe.json,2017-10-24,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171025T113008Z-AE-AS15802-web_connectivity-20171025T113009Z_AS15802_MKVoD2dm4Uz0WKlVh7rpXaVtMQamH02U235KdC2NKkdLYBzM4x-0.2.0-probe.json,2017-10-25,AE,Planet NS,
ifge.org,http://www.ifge.org,https://api.ooni.io/files/download/20171012T051430Z-AE-AS15802-web_connectivity-20171012T051431Z_AS15802_vsQfBI3XqhudJfjZ4WXAdBmOga8mozEzEjjf2YNfxauplpzJ66-0.2.0-probe.json,2017-10-12,AE,Planet NS,
ifge.org,http://www.ifge.org/,https://api.ooni.io/files/download/20170426T040225Z-AE-AS15802-web_connectivity-20170426T040244Z_AS15802_qVlqm6HPnkVPuprzcTOis7TepXcaymJe1WanvphQJn0rjNGzQk-0.2.0-probe.json,2017-04-26,AE,Planet NS,
ifge.org,http://www.ifge.org/,https://api.ooni.io/files/download/20180107T141731Z-AE-AS15802-web_connectivity-20180107T141734Z_AS15802_uJwZlGJA3erJxbyRpcXLKw2aolf34LweUoAvOBOgxOEOAwqf6j-0.2.0-probe.json,2018-01-07,AE,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170627T223645Z-KW-AS42961-web_connectivity-20170627T223857Z_AS42961_tDWlK5xjEJcLUjsjShm4zCc6oflj8mZpMV1EaAHWhj8lPpfEt5-0.2.0-probe.json,2017-06-27,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170708T195208Z-KW-AS47589-web_connectivity-20170708T195443Z_AS47589_iCFxyb294tB9ecgJ1kh06xF7RksfRiMWAjaciPectKpxsDztgY-0.2.0-probe.json,2017-07-08,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170714T164231Z-KW-AS47589-web_connectivity-20170714T193116Z_AS47589_YctCHWMNA9zWNs2WeeJA90KoTSKrEenkik8IJPvFRxVbwvNZmT-0.2.0-probe.json,2017-07-14,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170622T213100Z-KW-AS47589-web_connectivity-20170622T213309Z_AS47589_nSFbsWyiiyxXl39jVmM2epKI7uZwIHLxqfRbEfM6BYbQt1sqj3-0.2.0-probe.json,2017-06-22,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170630T231154Z-KW-AS42961-web_connectivity-20170630T231410Z_AS42961_CCQnyPfgnoBMtwcrwlhnDTBaL5HXgHLaow0wn5Kiv7HpyT9kFE-0.2.0-probe.json,2017-06-30,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170704T212355Z-KW-AS47589-web_connectivity-20170704T212621Z_AS47589_AD6TkijASTigH7hUiCvYTgJLZuAut7mJJq0fNCo1PJGwCPzcMA-0.2.0-probe.json,2017-07-04,KW,Planet NS,
ilga.info,http://www.ilga.info,https://api.ooni.io/files/download/20170623T213326Z-KW-AS42961-web_connectivity-20170623T213536Z_AS42961_sfN6rpcpcJCLKdVxVBHTyLtEa8bHP1q3E4uI46YxGIvea1PpW9-0.2.0-probe.json,2017-06-23,KW,Planet NS,
ilga.info,http://www.ilga.info/Information/Legal_survey/middle%20east/kuwait.htm,https://api.ooni.io/files/download/20170704T212355Z-KW-AS47589-web_connectivity-20170704T212621Z_AS47589_AD6TkijASTigH7hUiCvYTgJLZuAut7mJJq0fNCo1PJGwCPzcMA-0.2.0-probe.json,2017-07-04,KW,Planet NS,
ilga.info,http://www.ilga.info/Information/Legal_survey/middle%20east/kuwait.htm,https://api.ooni.io/files/download/20170622T213100Z-KW-AS47589-web_connectivity-20170622T213309Z_AS47589_nSFbsWyiiyxXl39jVmM2epKI7uZwIHLxqfRbEfM6BYbQt1sqj3-0.2.0-probe.json,2017-06-22,KW,Planet NS,
ilga.info,http://www.ilga.info/Information/Legal_survey/middle%20east/kuwait.htm,https://api.ooni.io/files/download/20170714T164231Z-KW-AS47589-web_connectivity-20170714T193116Z_AS47589_YctCHWMNA9zWNs2WeeJA90KoTSKrEenkik8IJPvFRxVbwvNZmT-0.2.0-probe.json,2017-07-14,KW,Planet NS,
ilga.info,http://www.ilga.info/Information/Legal_survey/middle%20east/kuwait.htm,https://api.ooni.io/files/download/20170630T231154Z-KW-AS42961-web_connectivity-20170630T231410Z_AS42961_CCQnyPfgnoBMtwcrwlhnDTBaL5HXgHLaow0wn5Kiv7HpyT9kFE-0.2.0-probe.json,2017-06-30,KW,Planet NS,
ilga.info,http://www.ilga.info/Information/Legal_survey/middle%20east/kuwait.htm,https://api.ooni.io/files/download/20170623T213326Z-KW-AS42961-web_connectivity-20170623T213536Z_AS42961_sfN6rpcpcJCLKdVxVBHTyLtEa8bHP1q3E4uI46YxGIvea1PpW9-0.2.0-probe.json,2017-06-23,KW,Planet NS,
ilga.org,http://www.ilga.org,https://api.ooni.io/files/download/20170215T193134Z-AE-AS15802-web_connectivity-20170215T193135Z_AS15802_aPhaWMXdvS5bzVMN1gJ9HDfEibl8VZi235ifPw39L0VGa0BaYs-0.2.0-probe.json,2017-02-15,AE,Planet NS,
lesbian.org,http://www.lesbian.org,https://api.ooni.io/files/download/20170209T210627Z-AE-AS15802-web_connectivity-20170209T210634Z_AS15802_11O6uuTDY1gKVf8XiFFVX4uIMZj8MWkj5UjA9oprW85axszjU7-0.2.0-probe.json,2017-02-09,AE,Planet NS,
lesbian.org,http://www.lesbian.org,https://api.ooni.io/files/download/20170209T182254Z-AE-AS15802-web_connectivity-20170209T182302Z_AS15802_Cqq6rIiOhPQj7ywxk7Wgrz4htj1O0YDXrxoP9r7TYSf4NwotxV-0.2.0-probe.json,2017-02-09,AE,Planet NS,
lesbian.org,http://www.lesbian.org,https://api.ooni.io/files/download/20170213T231114Z-YE-AS30873-web_connectivity-20170213T231124Z_AS30873_w6au9hZqY12eRYLiX1W0ar6CNS9lOrjSHz2SRwNiSBX63k4lbx-0.2.0-probe.json,2017-02-13,YE,Planet NS,
queerty.com,http://www.queerty.com,https://api.ooni.io/files/download/20170311T231059Z-AE-AS15802-web_connectivity-20170311T231102Z_AS15802_Xh7kW2cd9nD2QO5GxDHe8TjYaR4rIO7swf6Enk5kKMxeiT6fYS-0.2.0-probe.json,2017-03-11,AE,Planet NS,
queerty.com,http://www.queerty.com,https://api.ooni.io/files/download/20170213T124815Z-AE-AS15802-web_connectivity-20170213T124824Z_AS15802_1V4XxZSZq4nwSc8O0NhN2rEZyyhSUgMYgaLsz7MAq4PmrbcAKI-0.2.0-probe.json,2017-02-13,AE,Planet NS,
tsroadmap.com,http://www.tsroadmap.com/,https://api.ooni.io/files/download/20171123T050943Z-AE-AS15802-web_connectivity-20171123T050947Z_AS15802_Qy7LexNjABATRsotBiSLjC27Y5PCsrrvFDyNAQ5h7fISqgEtmm-0.2.0-probe.json,2017-11-23,AE,Planet NS,
tsroadmap.com,http://www.tsroadmap.com/index.html,https://api.ooni.io/files/download/20170621T214346Z-AE-AS15802-web_connectivity-20170621T214352Z_AS15802_Cmrew5JJFlIE8mGfieijSgZyKQo1Aotk5tPjNMgRoHtUmNIivh-0.2.0-probe.json,2017-06-21,AE,Planet NS,
gaycurl.ca,http://www.gaycurl.ca/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gaycurl.ca,http://toronto.gaycurl.ca/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
cglcc.ca,http://www.cglcc.ca/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gay.com,http://www.gay.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gaycalgary.com,http://www.gaycalgary.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gayegypt.com,http://www.gayegypt.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gayhealth.com,http://www.gayhealth.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gayscape.com,http://www.gayscape.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
glaad.org,http://www.glaad.org/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
glil.org,http://www.glil.org/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
globalgayz.com,http://www.globalgayz.com/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
gmhc.org,http://www.gmhc.org/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
hrc.org,http://www.hrc.org/,July-25-HTTPHeaderLive.txt,2018-07-25,AE,In-Country Manual,
